ID	MEANING	COGIDS	DOCULECT	SOURCE_ORIGINAL	SOURCE_ORTHOGRAPHIC	TOKENS_SOURCE	TOKENS	TONES	PMX	PMXTonePattern	TONE_GROUP	COMMENT	SOURCE
12227	RIVER	607	SantaMariaPenolesMixtec	žútè	žútè	ʒ u ⁵ t e ¹	ʒ u ⁵ t e ¹	⁵.¹	juᴸteᴴ	LH	D1	NA	durr1987preliminary
3548	TOOTH	785	SantaMariaPenolesMixtec	nú̧ʔù̧	nú̧ʔù̧	n ũ ⁵ ʔ ũ ¹	n ũ ⁵ ʔ ũ ¹	⁵.¹	noᴸʔoᴴ	LH	D1	NA	josserand1983mixtec
20886	BED	26	SantaMariaYucuhitiMixtec	ʔìtō	ʔìtō	ʔ i ¹ t o ³	i ¹ t o ³	¹.³	tʃiᴸtoᴴ	LH	D1	NA	josserand1983mixtec
13910	BLAME	61	SantaMariaYucuhitiMixtec	kʷàčī	kʷàčī	kʷ a ¹ tʃ i ³	kʷ a ¹ tʃ i ³	¹.³	kʷeᴸtiᴴ	LH	D1	NA	josserand1983mixtec
8472	CHILD (DESCENDANT)	103	SantaMariaYucuhitiMixtec	sèʔyā	sèʔyā	s e ¹ ʔ j a ³	s e ¹ ʔ j a ³	¹.³	saᴸʔjeᴴ	LH	D1	NA	josserand1983mixtec
20937	COLD	129	SantaMariaYucuhitiMixtec	ƀìxī̧	ƀìxī̧	β i ¹ x ĩ ³	β i ¹ x ĩ ³	¹.³	wiᴸtʃĩᴴ	LH	D1	NA	josserand1983mixtec
11299	COOKING POT	138	SantaMariaYucuhitiMixtec	kìsɨ̄	kìsɨ̄	k i ¹ s ɨ ³	k i ¹ s ɨ ³	¹.³	kɨᴸsɨᴴ	LH	D1	NA	josserand1983mixtec
20876	EAR	194	SantaMariaYucuhitiMixtec	sòʔō	sòʔō	s o ¹ ʔ o ³	s o ¹ ʔ o ³	¹.³	soᴸʔoᴴ	LH	D1	NA	josserand1983mixtec
20939	GOOD	286	SantaMariaYucuhitiMixtec	ƀàʔā	ƀàʔā	β a ¹ ʔ a ³	β a ¹ ʔ a ³	¹.³	waᴸʔaᴴ	LH	D1	NA	josserand1983mixtec
20945	HEAVY	326	SantaMariaYucuhitiMixtec	vèī	vèī	β e ¹ i ³	β e ¹ i ³	¹.³	weᴸjiᴴ	LH	D1	NA	josserand1983mixtec
8591	MAN	414	SantaMariaYucuhitiMixtec	tèē	tèē	t e ¹ e ³	t e ¹ e ³	¹.³	teᴸjeᴴ	LH	D1	NA	josserand1983mixtec
20880	PIMPLE	529	SantaMariaYucuhitiMixtec	nì̧ʔžɨ̄	nì̧ʔžɨ̄	n ĩ ¹ ʔ ʒ ɨ ³	n ĩ ¹ ʔ j ɨ ³	¹.³	ⁿdɨᴸʔjɨᴴ	LH	D1	NA	josserand1983mixtec
20923	RIVER	607	SantaMariaYucuhitiMixtec	žùtē	žùtē	ʒ u ¹ t e ³	j u ¹ t e ³	¹.³	juᴸteᴴ	LH	D1	NA	josserand1983mixtec
20954	WORD	863	SantaMariaYucuhitiMixtec	tù̧ʔū̧	tù̧ʔū̧	t ũ ¹ ʔ ũ ³	t ũ ¹ ʔ ũ ³	¹.³	tuᴸʔũᴴ	LH	D1	NA	josserand1983mixtec
15191	BED	26	SantaMariaYucunicocoMixtec	ʔìštō	ʔìštō	ʔ i ¹ ʃ t o ³	i ¹ ʃ t o ³	¹.³	tʃiᴸtoᴴ	LH	D1	irregular, expected without metathesis	josserand1983mixtec
5864	BLAME	61	SantaMariaYucunicocoMixtec	kʷàčī	kʷàčī	kʷ a ¹ tʃ i ³	kʷ a ¹ tʃ i ³	¹.³	kʷeᴸtiᴴ	LH	D1	NA	josserand1983mixtec
14037	CHILD (DESCENDANT)	103	SantaMariaYucunicocoMixtec	sèʔē	sèʔē	s e ¹ ʔ e ³	s e ¹ ʔ e ³	¹.³	saᴸʔjeᴴ	LH	D1	NA	josserand1983mixtec
21017	COLD	129	SantaMariaYucunicocoMixtec	ƀìšī̧	ƀìšī̧	β i ¹ ʃ ĩ ³	β i ¹ ʃ ĩ ³	¹.³	wiᴸtʃĩᴴ	LH	D1	NA	josserand1983mixtec
20997	COOKING POT	138	SantaMariaYucunicocoMixtec	kìsī	kìsī	k i ¹ s i ³	k i ¹ s i ³	¹.³	kɨᴸsɨᴴ	LH	D1	NA	josserand1983mixtec
20960	EAR	194	SantaMariaYucunicocoMixtec	sóʔō	sóʔō	s o ⁵ ʔ o ³	s o ⁵ ʔ o ³	⁵.³	soᴸʔoᴴ	LH	D1	NA	josserand1983mixtec
21019	GOOD	286	SantaMariaYucunicocoMixtec	ƀàʔā	ƀàʔā	β a ¹ ʔ a ³	β a ¹ ʔ a ³	¹.³	waᴸʔaᴴ	LH	D1	NA	josserand1983mixtec
19201	HEAVY	326	SantaMariaYucunicocoMixtec	vèē	vèē	β e ¹ e ³	β e ¹ e ³	¹.³	weᴸjiᴴ	LH	D1	NA	josserand1983mixtec
14130	MAN	414	SantaMariaYucunicocoMixtec	tàā	tàā	t a ¹ a ³	t a ¹ a ³	¹.³	teᴸjeᴴ	LH	D1	NA	josserand1983mixtec
20965	PIMPLE	529	SantaMariaYucunicocoMixtec	ⁿdìʔī	ⁿdìʔī	ⁿd i ¹ ʔ i ³	ⁿd i ¹ ʔ i ³	¹.³	ⁿdɨᴸʔjɨᴴ	LH	D1	NA	josserand1983mixtec
21004	RIVER	607	SantaMariaYucunicocoMixtec	ʔìtē	ʔìtē	ʔ i ¹ t e ³	i ¹ t e ³	¹.³	juᴸteᴴ	LH	D1	NA	josserand1983mixtec
14383	TOOTH	785	SantaMariaYucunicocoMixtec	nù̧ʔū̧	nù̧ʔū̧	n ũ ¹ ʔ ũ ³	n ũ ¹ ʔ ũ ³	¹.³	noᴸʔoᴴ	LH	D1	NA	josserand1983mixtec
5778	WORD	863	SantaMariaYucunicocoMixtec	tù̧ʔū̧	tù̧ʔū̧	t ũ ¹ ʔ ũ ³	t ũ ¹ ʔ ũ ³	¹.³	tuᴸʔũᴴ	LH	D1	NA	josserand1983mixtec
7996	BLAME	61	SantaMariaZacatepecMixtec	kʷa²ti²¹	kʷa²ti²¹	kʷ a ³ t i ³¹	kʷ a ³ t i ³¹	³.³¹	kʷeᴸtiᴴ	LH	D1	NA	swanton2020observaciones
5446	COLD	129	SantaMariaZacatepecMixtec	bi²ʧĩ²¹	bi²ʧĩ²¹	β i ³ tʃ ĩ ³¹	β i ³ tʃ ĩ ³¹	³.³¹	wiᴸtʃĩᴴ	LH	D1	NA	swanton2020observaciones
9049	COOKING POT	138	SantaMariaZacatepecMixtec	ki²si²¹	ki²si²¹	k i ³ s i ³¹	k i ³ s i ³¹	³.³¹	kɨᴸsɨᴴ	LH	D1	NA	swanton2020observaciones
6650	HEAVY	326	SantaMariaZacatepecMixtec	be²e²¹	be²e²¹	β e ³ e ³¹	β e ³ e ³¹	³.³¹	weᴸjiᴴ	LH	D1	NA	swanton2020observaciones
10915	PIMPLE	529	SantaMariaZacatepecMixtec	ⁿdi²ʔi²¹	ⁿdi²ʔi²¹	ⁿd i ³ ʔ i ³¹	ⁿd i ³ ʔ i ³¹	³.³¹	ⁿdɨᴸʔjɨᴴ	LH	D1	NA	swanton2020observaciones
12814	RIVER	607	SantaMariaZacatepecMixtec	ju²ʧa²¹	ju²ʧa²¹	j u ³ tʃ a ³¹	j u ³ tʃ a ³¹	³.³¹	juᴸteᴴ	LH	D1	NA	swanton2020observaciones
20377	WORD	863	SantaMariaZacatepecMixtec	tu²ʔũ²¹	tu²ʔũ²¹	t u ³ ʔ ũ ³¹	t u ³ ʔ ũ ³¹	³.³¹	tuᴸʔũᴴ	LH	D1	NA	swanton2020observaciones
21771	BELLY OR STOMACH	36	SantiagoCacaloxtepecMixtec	tìšī	tìšī	t i ¹ ʃ i ³	t i ¹ ʃ i ³	¹.³	tiᴸtʃĩᴴ	LH	D1	NA	durr1987preliminary
21760	CHILD (DESCENDANT)	103	SantiagoCacaloxtepecMixtec	đèʔē	đèʔē	ð e ¹ ʔ e ³	ð e ¹ ʔ e ³	¹.³	saᴸʔjeᴴ	LH	D1	NA	durr1987preliminary
8009	COLD	129	SantiagoCacaloxtepecMixtec	ƀìšī	ƀìšī	β i ¹ ʃ i ³	β i ¹ ʃ i ³	¹.³	wiᴸtʃĩᴴ	LH	D1	NA	durr1987preliminary
21804	COOKING POT	138	SantiagoCacaloxtepecMixtec	kìđī	kìđī	k i ¹ ð i ³	k i ¹ ð i ³	¹.³	kɨᴸsɨᴴ	LH	D1	NA	durr1987preliminary
15441	EAR	194	SantiagoCacaloxtepecMixtec	đòʔō	đòʔō	ð o ¹ ʔ o ³	ð o ¹ ʔ o ³	¹.³	soᴸʔoᴴ	LH	D1	NA	durr1987preliminary
8831	GOOD	286	SantiagoCacaloxtepecMixtec	ƀàʔā	ƀàʔā	β a ¹ ʔ a ³	β a ¹ ʔ a ³	¹.³	waᴸʔaᴴ	LH	D1	NA	durr1987preliminary
21765	TOOTH	785	SantiagoCacaloxtepecMixtec	nò̧ʔō̧	nò̧ʔō̧	n õ ¹ ʔ õ ³	n õ ¹ ʔ õ ³	¹.³	noᴸʔoᴴ	LH	D1	NA	durr1987preliminary
7368	BELLY OR STOMACH	36	SantiagoJamiltepecMixtec	chīchi	chīchi	tʃ i ³ tʃ i ¹	tʃ i ³ tʃ i ¹	³.¹	tiᴸtʃĩᴴ	LH	D1	NA	johnson1988syntactic
18372	BLAME	61	SantiagoJamiltepecMixtec	kwātyi	kwātyi	kʷ a ³ tʲ i ¹	kʷ a ³ t i ¹	³.¹	kʷeᴸtiᴴ	LH	D1	NA	johnson1988syntactic
5611	CHILD (DESCENDANT)	103	SantiagoJamiltepecMixtec	sēhe	sēhe	s e ³ ʔ e ¹	s e ³ ʔ e ¹	³.¹	saᴸʔjeᴴ	LH	D1	NA	johnson1988syntactic
16451	GOOD	286	SantiagoJamiltepecMixtec	vāha	vāha	β a ³ ʔ a ¹	β a ³ ʔ a ¹	³.¹	waᴸʔaᴴ	LH	D1	NA	johnson1988syntactic
12637	RIVER	607	SantiagoJamiltepecMixtec	yūtya	yūtya	j u ³ tʲ a ¹	j u ³ tʲ a ¹	³.¹	juᴸteᴴ	LH	D1	NA	johnson1988syntactic
18255	WORD	863	SantiagoJamiltepecMixtec	tūhun	tūhun	t u ³ ʔ ũ ¹	t u ³ ʔ ũ ¹	³.¹	tuᴸʔũᴴ	LH	D1	NA	johnson1988syntactic
18490	BED	26	SantiagoNuyooMixtec	ʔìtō	ʔìtō	ʔ i ¹ t o ³	i ¹ t o ³	¹.³	tʃiᴸtoᴴ	LH	D1	NA	josserand1983mixtec
13605	BLAME	61	SantiagoNuyooMixtec	kʷàčī	kʷàčī	kʷ a ¹ tʃ i ³	kʷ a ¹ tʃ i ³	¹.³	kʷeᴸtiᴴ	LH	D1	NA	josserand1983mixtec
11058	COLD	129	SantiagoNuyooMixtec	ƀìxī̧	ƀìxī̧	β i ¹ x ĩ ³	β i ¹ x ĩ ³	¹.³	wiᴸtʃĩᴴ	LH	D1	NA	josserand1983mixtec
7639	COOKING POT	138	SantiagoNuyooMixtec	kìsɨ̄	kìsɨ̄	k i ¹ s ɨ ³	k i ¹ s ɨ ³	¹.³	kɨᴸsɨᴴ	LH	D1	NA	josserand1983mixtec
2993	EAR	194	SantiagoNuyooMixtec	sòʔō	sòʔō	s o ¹ ʔ o ³	s o ¹ ʔ o ³	¹.³	soᴸʔoᴴ	LH	D1	NA	josserand1983mixtec
11453	GOOD	286	SantiagoNuyooMixtec	ƀàʔā	ƀàʔā	β a ¹ ʔ a ³	β a ¹ ʔ a ³	¹.³	waᴸʔaᴴ	LH	D1	NA	josserand1983mixtec
12436	HEAVY	326	SantiagoNuyooMixtec	vèī	vèī	β e ¹ i ³	β e ¹ i ³	¹.³	weᴸjiᴴ	LH	D1	NA	josserand1983mixtec
2991	MAN	414	SantiagoNuyooMixtec	tèē	tèē	t e ¹ e ³	t e ¹ e ³	¹.³	teᴸjeᴴ	LH	D1	NA	josserand1983mixtec
8646	RIVER	607	SantiagoNuyooMixtec	žùtē	žùtē	ʒ u ¹ t e ³	ʒ u ¹ t e ³	¹.³	juᴸteᴴ	LH	D1	NA	josserand1983mixtec
13517	WORD	863	SantiagoNuyooMixtec	tù̧ʔū̧	tù̧ʔū̧	t ũ ¹ ʔ ũ ³	t ũ ¹ ʔ ũ ³	¹.³	tuᴸʔũᴴ	LH	D1	NA	josserand1983mixtec
22066	BELLY OR STOMACH	36	SantiagoYosonduaMixtec	chii	chii	tʃ i ¹ i ¹	tʃ i ¹ i ¹	¹.¹	tiᴸtʃĩᴴ	LH	D1	NA	farris1992syntactic
11980	BLAME	61	SantiagoYosonduaMixtec	kwachi	kwachi	kʷ a ¹ tʃ i ¹	kʷ a ¹ tʃ i ¹	¹.¹	kʷeᴸtiᴴ	LH	D1	NA	farris1992syntactic
22043	CHILD (DESCENDANT)	103	SantiagoYosonduaMixtec	sēhē	sēhē	s e ³ ʔ e ³	s e ³ ʔ e ³	³.³	saᴸʔjeᴴ	LH	D1	NA	farris1992syntactic
22044	COLD	129	SantiagoYosonduaMixtec	vixin	vixin	β i ¹ x ĩ ¹	β i ¹ x ĩ ¹	¹.¹	wiᴸtʃĩᴴ	LH	D1	NA	farris1992syntactic
8938	COOKING POT	138	SantiagoYosonduaMixtec	kɨsɨ	kɨsɨ	k ɨ ¹ s ɨ ¹	k ɨ ¹ s ɨ ¹	¹.¹	kɨᴸsɨᴴ	LH	D1	NA	farris1992syntactic
5675	CROSS-SEX SIBLING	159	SantiagoYosonduaMixtec	kwāhā	kwāhā	kʷ a ³ ʔ a ³	kʷ a ³ ʔ a ³	³.³	kuᴸʔwaᴴ	LH	D1	NA	farris1992syntactic
22038	EAR	194	SantiagoYosonduaMixtec	soho	soho	s o ¹ ʔ o ¹	s o ¹ ʔ o ¹	¹.¹	soᴸʔoᴴ	LH	D1	NA	farris1992syntactic
11091	GOOD	286	SantiagoYosonduaMixtec	vaha	vaha	β a ¹ ʔ a ¹	β a ¹ ʔ a ¹	¹.¹	waᴸʔaᴴ	LH	D1	NA	farris1992syntactic
22062	MAN	414	SantiagoYosonduaMixtec	chaa	chaa	tʃ a ¹ a ¹	tʃ a ¹ a ¹	¹.¹	teᴸjeᴴ	LH	D1	NA	farris1992syntactic
22042	RIVER	607	SantiagoYosonduaMixtec	yucha	yucha	j u ¹ tʃ a ¹	j u ¹ tʃ a ¹	¹.¹	juᴸteᴴ	LH	D1	NA	farris1992syntactic
22028	WORD	863	SantiagoYosonduaMixtec	Nnuhu	Nnuhu	ʰn u ¹ ʔ u ¹	ʰn u ¹ ʔ u ¹	¹.¹	tuᴸʔũᴴ	LH	D1	NA	farris1992syntactic
6519	BED	26	SantoDomingoHuendioMixtec	xìtō	xìtō	x i ¹ t o ³	x i ¹ t o ³	¹.³	tʃiᴸtoᴴ	LH	D1	NA	Becerra Roldan p.c.
22156	BELLY OR STOMACH	36	SantoDomingoHuendioMixtec	ʧìxĩ̄	ʧìxĩ̄	tʃ i ¹ x ĩ ³	tʃ i ¹ x ĩ ³	¹.³	tiᴸtʃĩᴴ	LH	D1	NA	Becerra Roldan p.c.
21103	BLAME	61	SantoDomingoHuendioMixtec	kʷēʧí	kʷēʧí	kʷ e ³ tʃ i ⁵	kʷ e ³ tʃ i ⁵	³.⁵	kʷeᴸtiᴴ	LH	D1	NA	Becerra Roldan p.c.
22145	CHILD (DESCENDANT)	103	SantoDomingoHuendioMixtec	sēʔē	sēʔē	s e ³ ʔ e ³	s e ³ ʔ e ³	³.³	saᴸʔjeᴴ	LH	D1	NA	Becerra Roldan p.c.
12496	COLD	129	SantoDomingoHuendioMixtec	βǐxĩ́	βǐxĩ́	β i ¹⁵ ʃ ĩ ⁵	β i ¹⁵ ʃ ĩ ⁵	¹⁵.⁵	wiᴸtʃĩᴴ	LH	D1	NA	Becerra Roldan p.c.
21068	COOKING POT	138	SantoDomingoHuendioMixtec	kìsī	kìsī	k i ¹ s i ³	k i ¹ s i ³	¹.³	kɨᴸsɨᴴ	LH	D1	NA	Becerra Roldan p.c.
21038	EAR	194	SantoDomingoHuendioMixtec	sòʔō	sòʔō	s o ⁵ ʔ o ³	s o ⁵ ʔ o ³	⁵.³	soᴸʔoᴴ	LH	D1	NA	Becerra Roldan p.c.
21092	GOOD	286	SantoDomingoHuendioMixtec	β̞āʔà	β̞āʔà	β a ³ ʔ a ¹	β a ³ ʔ a ¹	³.¹	waᴸʔaᴴ	LH	D1	NA	Becerra Roldan p.c.
22183	HEAVY	326	SantoDomingoHuendioMixtec	β̞èē	βèē	β  e ¹ e ³	β  e ¹ e ³	¹.³	weᴸjiᴴ	LH	D1	NA	Becerra Roldan p.c.
21031	MAN	414	SantoDomingoHuendioMixtec	tèē	tèē	t e ¹ e ³	t e ¹ e ³	¹.³	teᴸjeᴴ	LH	D1	NA	Becerra Roldan p.c.
6076	PIMPLE	529	SantoDomingoHuendioMixtec	ⁿdìʔʒī	ⁿdìʔʒī	ⁿd i ¹ ʔ ʒ i ³	ⁿd i ¹ ʔ ʒ i ³	¹.³	ⁿdɨᴸʔjɨᴴ	LH	D1	NA	Becerra Roldan p.c.
10548	RIVER	607	SantoDomingoHuendioMixtec	ʒùtē	ʒùtē	ʒ u ¹ t e ³	ʒ u ¹ t e ³	¹.³	juᴸteᴴ	LH	D1	NA	Becerra Roldan p.c.
21037	TOOTH	785	SantoDomingoHuendioMixtec	nũ̀ʔũ̄	nũ̀ʔũ̄	n u ¹ ʔ u ³	n u ¹ ʔ u ³	¹.³	noᴸʔoᴴ	LH	D1	NA	Becerra Roldan p.c.
13912	WORD	863	SantoDomingoHuendioMixtec	tⁿũ̄ʔũ̀	tⁿũ̄ʔũ̀	tⁿ u ³ ʔ ũ ¹	tⁿ u ³ ʔ ũ ¹	³.¹	tuᴸʔũᴴ	LH	D1	NA	Becerra Roldan p.c.
8779	BED	26	SantoTomasOcotepecMixtec	xìtō	xìtō	x i ¹ t o ³	x i ¹ t o ³	¹.³	tʃiᴸtoᴴ	LH	D1	NA	josserand1983mixtec
7591	BELLY OR STOMACH	36	SantoTomasOcotepecMixtec	chixīn	chixīn	tʃ i ¹ x ĩ ³	tʃ i ¹ x ĩ ³	¹.³	tiᴸtʃĩᴴ	LH	D1	NA	alexander1988syntactic
17627	BLAME	61	SantoTomasOcotepecMixtec	kwachī	kwachī	kʷ a ¹ tʃ i ³	kʷ a ¹ tʃ i ³	¹.³	kʷeᴸtiᴴ	LH	D1	NA	alexander1988syntactic
5676	CHILD (DESCENDANT)	103	SantoTomasOcotepecMixtec	sehē	sehē	s e ¹ ʔ e ³	s e ¹ ʔ e ³	¹.³	saᴸʔjeᴴ	LH	D1	NA	alexander1988syntactic
3232	COLD	129	SantoTomasOcotepecMixtec	ƀì̧xī̧	ƀì̧xī̧	β ĩ ¹ x ĩ ³	β ĩ ¹ x ĩ ³	¹.³	wiᴸtʃĩᴴ	LH	D1	NA	josserand1983mixtec
11619	COOKING POT	138	SantoTomasOcotepecMixtec	kisī	kisī	k i ¹ s i ³	k i ¹ s i ³	¹.³	kɨᴸsɨᴴ	LH	D1	NA	alexander1988syntactic
5857	CROSS-SEX SIBLING	159	SantoTomasOcotepecMixtec	kwahā	kwahā	kʷ a ¹ ʔ a ³	kʷ a ¹ ʔ a ³	¹.³	kuᴸʔwaᴴ	LH	D1	NA	alexander1988syntactic
5755	EAR	194	SantoTomasOcotepecMixtec	sòʔō	sòʔō	s o ¹ ʔ o ³	s o ¹ ʔ o ³	¹.³	soᴸʔoᴴ	LH	D1	NA	josserand1983mixtec
15794	GOOD	286	SantoTomasOcotepecMixtec	vahā	vahā	β a ¹ ʔ a ³	β a ¹ ʔ a ³	¹.³	waᴸʔaᴴ	LH	D1	NA	alexander1988syntactic
3242	HEAVY	326	SantoTomasOcotepecMixtec	vèē	vèē	β e ¹ e ³	β e ¹ e ³	¹.³	weᴸjiᴴ	LH	D1	NA	josserand1983mixtec
6398	MAN	414	SantoTomasOcotepecMixtec	tēe	tēe	t e ³ e ¹	t e ³ e ¹	³.¹	teᴸjeᴴ	LH	D1	NA	alexander1988syntactic
7186	PIMPLE	529	SantoTomasOcotepecMixtec	ⁿtìʔžī	ⁿtìʔžī	ⁿd i ¹ ʔ ʒ i ³	ⁿd i ¹ ʔ ʒ i ³	¹.³	ⁿdɨᴸʔjɨᴴ	LH	D1	NA	josserand1983mixtec
12687	RIVER	607	SantoTomasOcotepecMixtec	yutē	yutē	ʒ u ¹ t e ³	ʒ u ¹ t e ³	¹.³	juᴸteᴴ	LH	D1	NA	alexander1988syntactic
5409	TOOTH	785	SantoTomasOcotepecMixtec	nù̧ʔū̧	nù̧ʔū̧	n ũ ¹ ʔ ũ ³	n ũ ¹ ʔ ũ ³	¹.³	noᴸʔoᴴ	LH	D1	NA	josserand1983mixtec
17626	WORD	863	SantoTomasOcotepecMixtec	tuhūn	tuhūn	t u ¹ ʔ ũ ³	t u ¹ ʔ ũ ³	¹.³	tuᴸʔũᴴ	LH	D1	NA	alexander1988syntactic
7294	BELLY OR STOMACH	36	TepangoMixtec	tishin	tishin	t i ¹ ʃ ĩ ¹	t i ¹ ʃ ĩ ¹	¹.¹	tiᴸtʃĩᴴ	LH	D1	NA	hills1990syntactic
3297	BLAME	61	TepangoMixtec	kwachi	kwachi	kʷ a ¹ tʃ i ¹	kʷ a ¹ tʃ i ¹	¹.¹	kʷeᴸtiᴴ	LH	D1	NA	hills1990syntactic
6485	CHILD (DESCENDANT)	103	TepangoMixtec	sīhe	sīhe	s i ³ ʔ e ¹	s i ³ ʔ e ¹	³.¹	saᴸʔjeᴴ	LH	D1	NA	hills1990syntactic
11706	COLD	129	TepangoMixtec	vishin	vishin	β i ¹ ʃ ĩ ¹	β i ¹ ʃ ĩ ¹	¹.¹	wiᴸtʃĩᴴ	LH	D1	NA	hills1990syntactic
3272	COOKING POT	138	TepangoMixtec	kisi	kisi	k i ¹ s i ¹	k i ¹ s i ¹	¹.¹	kɨᴸsɨᴴ	LH	D1	NA	hills1990syntactic
3251	CROSS-SEX SIBLING	159	TepangoMixtec	kuhva	kuhva	k u ¹ ʔ β a ¹	k u ¹ ʔ β a ¹	¹.¹	kuᴸʔwaᴴ	LH	D1	NA	hills1990syntactic
3256	EAR	194	TepangoMixtec	soho	soho	s o ¹ ʔ o ¹	s o ¹ ʔ o ¹	¹.¹	soᴸʔoᴴ	LH	D1	NA	hills1990syntactic
12141	GOOD	286	TepangoMixtec	vaha	vaha	β a ¹ ʔ a ¹	β a ¹ ʔ a ¹	¹.¹	waᴸʔaᴴ	LH	D1	NA	hills1990syntactic
12562	HEAVY	326	TepangoMixtec	vīe	vīe	β i ³ e ¹	β i ³ e ¹	³.¹	weᴸjiᴴ	LH	D1	NA	hills1990syntactic
3253	MAN	414	TepangoMixtec	tyāa	tyāa	tʲ a ³ a ¹	tʲ a ³ a ¹	³.¹	teᴸjeᴴ	LH	D1	NA	hills1990syntactic
3275	RIVER	607	TepangoMixtec	itya	itya	i ¹ tʲ a ¹	i ¹ tʲ a ¹	¹.¹	juᴸteᴴ	LH	D1	NA	hills1990syntactic
3255	TOOTH	785	TepangoMixtec	nuhu	nuhu	n u ¹ ʔ u ¹	n u ¹ ʔ u ¹	¹.¹	noᴸʔoᴴ	LH	D1	NA	hills1990syntactic
11497	WORD	863	TepangoMixtec	tù̧ʔù̧	tù̧ʔù̧	t ũ ¹ ʔ ũ ¹	t ũ ¹ ʔ ũ ¹	¹.¹	tuᴸʔũᴴ	LH	D1	NA	durr1987preliminary
19812	BED	26	TlahuapaMixtec	xìto	xìto	ʃ i ¹ t o ²	ʃ i ¹ t o ²	¹.²	tʃiᴸtoᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
19724	BELLY OR STOMACH	36	TlahuapaMixtec	tìxin	tìxin	t i ¹ ʃ ĩ ²	t i ¹ ʃ ĩ ²	¹.²	tiᴸtʃĩᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
14033	BLAME	61	TlahuapaMixtec	kwàchi	kwàchi	kʷ a ¹ tʃ i ²	kʷ a ¹ tʃ i ²	¹.²	kʷeᴸtiᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
19613	CHILD (DESCENDANT)	103	TlahuapaMixtec	se'è	se'è	s e ¹ ʔ e ²	s e ¹ ʔ e ²	¹.²	saᴸʔjeᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
8349	COLD	129	TlahuapaMixtec	vìxin	vìxin	β i ¹ ʃ ĩ ³	β i ¹ ʃ ĩ ³	¹.³	wiᴸtʃĩᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
20153	COOKING POT	138	TlahuapaMixtec	kìsi	kìsi	k i ¹ s i ³	k i ¹ s i ³	¹.³	kɨᴸsɨᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
19618	CROSS-SEX SIBLING	159	TlahuapaMixtec	kuva	kuva	k u ³ β a ³	k u ³ β a ³	³.³	kuᴸʔwaᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
19696	EAR	194	TlahuapaMixtec	sò'o	sò'o	s o ¹ ʔ o ²	s o ¹ ʔ o ²	¹.²	soᴸʔoᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
20039	FURROW	273	TlahuapaMixtec	chìchi	chìchi	tʃ i ¹ tʃ i ²	tʃ i ¹ tʃ i ²	¹.²	tiᴸtiᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
9627	GOOD	286	TlahuapaMixtec	và'a	và'a	β a ¹ ʔ a ²	β a ¹ ʔ a ²	¹.²	waᴸʔaᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
11620	HEAVY	326	TlahuapaMixtec	vèe	vèe	β e ¹ e ³	β e ¹ e ³	¹.³	weᴸjiᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
19642	MAN	414	TlahuapaMixtec	tàa	tàa	t a ¹ a ³	t a ¹ a ³	¹.³	teᴸjeᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
19753	PIMPLE	529	TlahuapaMixtec	ndì'i	ndì'i	ⁿd i ¹ ʔ i ²	ⁿd i ¹ ʔ i ²	¹.²	ⁿdɨᴸʔjɨᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
20259	RIVER	607	TlahuapaMixtec	ìta	ìta	i ¹ t a ²	i ¹ t a ²	¹.²	juᴸteᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
19688	TOOTH	785	TlahuapaMixtec	ñù'un	ñù'un	ɲ u ¹ ʔ ũ ²	ɲ u ¹ ʔ ũ ²	¹.²	noᴸʔoᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
13906	WORD	863	TlahuapaMixtec	tù'un	tù'un	t u ¹ ʔ ũ ²	t u ¹ ʔ ũ ²	¹.²	tuᴸʔũᴴ	LH	D1	NA	reyes-basurto2020tlahuapa
14380	MEZZANINE	26	XayacatlanBravoMixtec	šītó	šītó	ʃ i ³ t o ⁵	ʃ i ³ t o ⁵	³.⁵	tʃiᴸtoᴴ	LH	D1	NA	josserand1983mixtec
11298	BLAME	61	XayacatlanBravoMixtec	kʷàčī	kʷàčī	kʷ a ¹ tʃ i ³	kʷ a ¹ tʃ i ³	¹.³	kʷeᴸtiᴴ	LH	D1	NA	josserand1983mixtec
11621	CHILD (DESCENDANT)	103	XayacatlanBravoMixtec	đèʔē	đèʔē	ð e ¹ ʔ e ³	ð e ¹ ʔ e ³	¹.³	saᴸʔjeᴴ	LH	D1	NA	josserand1983mixtec
